id,time,text
242,0:00:15,"提前祝我老乡们新年快乐,希望在新的一年里我们更棒更好,最主要的是身体健康,每次过年都是在学校,还好有小伙伴从未感到,希望我们更能珍惜每一天,好好感受每一天,昨天时间去哪了,今天时间也还在,明天,我们还剩多少的时间,听着阿笔,时间都去哪儿了,心情,"
243,0:00:15,"对自己说,三月快乐,三月要快乐,"
244,0:00:15,",我欲寻芳觅天京,不爱浮华愿白首,身安舒境心千里,此世唯畅寄东篱,"
245,0:00:15,"真的超级超级超级喜欢夜空中最亮的星啊,可是张杰唱的太矫情我还是喜欢原唱,声音和感觉啦啦啦啦啦啦啦啦啦啦啦啦啦,诶看我是歌手看到现在我还是喜欢曹格品冠,哈哈还有啦"
246,0:00:15,",恭祝你福寿与天齐,恭祝你年年有今日,岁岁有今朝,生快思密达,"
247,0:00:15,"每天晚上有你的一句,晚安,就会睡得很踏实,这是什么感觉,"
248,0:00:16,",麻烦大家投一下票,万分感谢,"
249,0:00:27,",月,月,"
250,0:00:27,"我们不能和任何人类比,当为情死,不为情怨,这两者我们都不沾边,哪怕明朝分离,不得相见,也与携手一生并无差别,感情怎么可能成为人生的全部,我志不在此,你责无旁贷,真好,这就是我心目中两个义薄云天的男人该有的爱情模式,"
251,0:00:29,"屌丝眼中的各种大学专业,你的专业躺枪了吗,转,"
252,0:00:29,"昨晚和男神一起在马路牙子上看星星看月亮,我含情脉脉的对男神说,龙儿,你想我不,他名字中有个龙字,我以为他会叫我,过儿,什么的,谁知道他也温柔的看着我说,雕儿,别闹了,"
253,0:00:29,"总有那么多人等着你面对,躲都躲不去"
254,0:00:29,"上午在研究室里讨论,对吸烟的女人印象如何,有的说更有女人味,喜欢极了,有的说象征着不自爱,瞧不起,也有的说对下一代有害,不敢娶,最后教授进来了,大伙忙问他怎么看,老人家沉吟良久,答道,我想变成那支香烟,讨论到此结束,"
255,0:00:30,"最近我办了一件意想不到的事哦,我这么厉害,大海你知道么,哈哈"
256,0:00:30,"在本届上海车展上,除带来旗下在售产品之外,还将带来,概念车和,概念车,喜欢吗,"
257,0:00:30,"其实叻,真系唔知点话滴尿布狗葛,"
258,0:00:30,"一日,唐僧遇险,孙悟空扒了几根毫毛变了,个唐僧,小妖抓住唐僧交给大王,大王问,怎么有,个唐僧,小妖回,大楷是一个疗程吧,"
259,0:00:30,"我喜欢幂幂,小四,喜欢的睡不着觉,"
260,0:00:31,"人的感情之所以像星辰一样美丽,正是因为生命的天空充满了悲剧的黑暗,"
261,0:00:31,"各种夹子的妙用大集合,以前怎么没有想到呢太帅了,太有才了,有需要的童鞋速速学起吧,微信关注,免费获得,女生如何增高,教程,"
262,0:00:31,"中国好同桌,快快好起来,"
263,0:00:31,"三餐还是要按时吃,或者两餐,不然胃真的不舒服,没法和高中比,"
264,0:00:31,"你笑的甜蜜蜜,我躲在春风里"
265,0:00:31,"新事物总会取代旧时光,"
266,0:00:31,"亲爱的小崔崔,森日快洛,"
267,0:00:31,"瞬间拥有大长腿,"
268,0:00:31,"春天怎么还没来,"
269,0:00:31,"听完训教,"
270,0:00:31,"今晚瞬間刷出巨多實習廣告,"
271,0:00:31,"王太太上次买东西写错地址改了又改,这次一口气都寄到王先生家里去了,"
272,0:00:31,"终于把,来自星星的你,追完了,好久没这么追剧了,好好看啊,嘎嘎"
273,0:00:31,"他会比我理智,比我爱我,比我懂我,他不会对我说甜言蜜语,可他会有责备的语气,他不会说海誓山盟,可他会把心给我,那种我能看到的真实的心,他不会解释,他做的每件事都不需要解释,他会软弱,只在我面前软弱,软弱到让我心疼,他会抱怨我爱多想,这个人便是我爱人,是你吗"
274,0:00:31,"有人要买的鞋吗,有的话找我"
275,0:00:31,",建国你不肉麻会死吗,"
276,0:00:31,"城里的人们渴望回归自然,其实何尝不是想自己出生在城市的孩子可以饱览自然的美景,得到自然的熏陶,所以让孩子在自然的怀抱下尽情玩耍吧,"
277,0:00:31,"他会时不时的喊她一声宝贝,时不时的拥一下她,他唯独对她暧昧不明,她曾问过他是否喜欢他,他却笑而不语,她沮丧,终是离开了他,很久以后,她才知道她丢失了一份幸福,"
278,0:00:31,"多谢葛蛋糕和陪伴,今年不是自己过,但愿愿望成真,心想事成,身体健康,"
279,0:00:31,"有些人会一直刻在记忆里的,即使忘记了他的声音,忘记了他的笑容,忘记了他的脸,但是每当想起,他时的那种感受,是永远都不会改变的,"
280,0:00:31,",没有人为你的失败负责,只有人为你的成功喝彩,"
281,0:00:31,",啦,又老了,"
282,0:00:31,"围观什么是层次感穿搭,就是这样内外兼修的平和淡定,内搭连衣裙的美露出来一点就能让人明白窈窕是怎么样的意思,而外搭的毛呢外套一定要足够养眼,金丝线成就的光泽散落在其中,小香风的气质不言而喻,"
283,0:00:31,"能开口说出的委屈,便不是委屈,能离开的人,便不算是爱人,"
284,0:00:31,"留住最真的,"
285,0:00:31,",好想被抽中,"
286,0:00:31,"发表了博文,分享,第二次主题,回顾评估风险与成效,分享,第二次主题,回顾评估风险与成效,主题,量价时空多空临界点模型,第三次更新,外汇,白银,外汇,"
287,0:00:31,"生日快乐啊,捞佬涛,大个嗲,生性点,"
288,0:00:31,"三八女人节福利来咯,即日起购物满,就送价值,元小礼品,满,就送价值,元礼品,随即送出,先买先得数量有限,美女们赶快行动吧,送自己送妈妈送朋友,送老婆送女友,总有你需要的,微信,"
289,0:00:31,",年运气最好的星座,第一名,巨蟹座,第二名,巨蟹座,第三名,巨蟹座,第四名,巨蟹座,第五名,巨蟹座,"
290,0:00:31,"牙痛得要死,两天了,真的最痛的一次,都入骨了,真的都痛到哭了,停止吧"
291,0:00:31,",姐弟恋,的爱情好处多,分享自,无觅阅读,"
292,0:00:32,"今天真的是特别特别幸福的一天,认识的不认识的,熟悉的不熟悉,我把每一句祝福就记住了,谢谢你们,真是感动的不得了,我爱你们,"
293,0:00:32,"每次和你对话内心都有一种恐慌,因为你慢慢的已经不那么重要,我也不再那么在乎,我想我大概就是需要一个影子,放在心里,让我喜欢,相见不如怀念,大概就是这样了,也许怀念的必要也没有,"
294,0:00:32,"敏感到暴,"
295,0:00:32,"偶尔卖个萌,大家不建议吧,"
296,0:00:32,"我很欣赏你,所以我赐予你波西米亚小王国的最高荣誉,舔我的鞋,不要怕啦,这是冰棍模子啦,"
297,0:00:32,"你好三月,晚安,"
298,0:00:32,"事多了就想得多,睡不着很痛苦,"
299,0:00:32,"我是歌手第二季,我是歌手第二季,谁才是最后的冠军,邓紫棋心中永远的冠军,详情,"
300,0:00:32,"有些事情,和你的愿望相左,和你的兴趣无关,和你的特长有悖,但还得去做,这就是现实,有些状况,在无法改变时,不妨先适应它,不断地积累经验和力量,久之属于你的机遇,会在不经意中翩然而至,人生并是一路坦途,跌倒了,你可以哭,但必须要站起来,眼泪能博得同情,也让你更加脆弱,"
301,0:00:32,"夜空中最亮的星,我杰哥是实至名归的第一,"
302,0:00:32,"远离五种早餐,保持苗条身材,许多漂亮,不吃早餐或早餐吃得少会有助减肥,其实这种观念是错误的,不吃早餐或吃得不当只会让你发胖,认清这些错误吃法,就能够避免成为腹婆了喔,告诉你哪,种早餐一吃就胖,烧饼油条,西式早餐,零食早餐,水果,蔬果汁,方便面,"
303,0:00:32,"人,所谓热情流露,最终亦为一抱,不担心变数,不必计数,没有呼吸的你最易抱"
304,0:00:32,",买家秀实拍,实拍买家秀一组,不一样的,有想法的男士们走起,咳咳,当然了,媳妇儿们,女朋友们,也注意啦,"
305,0:00:32,"感情骗术高强的星座男,第一名,双鱼座,双鱼男骗术高明在於他绝对不像个骗徒,但是在状况外的时候他会帮对方洗脑,第二名,巨蟹座,他只是要一段,并不是要天长地久,他的温柔会让女生自欺欺人的掉下感情的深渊,第三名,水瓶座,要把进度掌控在自己手中,他做很多事情都是有计划的,"
306,0:00:32,"朱家尖,位于舟山群岛东南部,地处东海之滨,这里金沙绵亘,碧波荡漾,奇石峻拔,林木葱郁,有着一类的海水水质,一级的大气标准,是真正的,"
307,0:00:32,"茅于轼谈国企改革,国企应将全部利润上缴,月,日,著名经济学家茅于轼指出,国企属于政府的附属单位,所有权没有体现出来,老百姓无法参与到国企的管理中,导致国企,不成功,他直言,国企在破坏市场,和政府联合起来,价格高,服务也不好,国企应将利润的,上缴,"
308,0:00:32,"驾团网报名学车,再见二月,一转眼,月就要结束了,你有何感想,一起来和,月说再见吧,月,慢走,"
309,0:00:33,"美白护肤第一果,牛油果,牛油果又称鳄梨,是许多有机护肤品的必选原料,这是因为牛油果中丰富的不饱和脂肪酸,维生素,矿物质,钾,钙,铁,镁等,和植物纤维素,这些不饱和脂肪酸能让皮肤变得更润泽,更有弹性,还能促进女性荷尔蒙分泌,让你的美丽美白肌肤从内而外的散发出来,"
310,0:00:33,"好困,就是感觉肚子饿睡不着怎么办了,看来今晚只好数绵羊,"
311,0:00:33,"职场跳槽决不是解决问题的办法,而且频繁跳槽的后果是让人觉得没有忠诚度可言,而且不能安心工作,很多人跳槽是因为这样或者那样的不开心,如果这种不开心,在现在这个公司不能解决,那么在下一个公司多半也解决不掉,"
312,0:00:33,"打卡,名字实在太有槽点了,一路对着美女教练的身材流口水,号称中度太坑了,明明是高度超高度,那么多垫上老子又要头痛了,拜天试试这个美女,的微博"
313,0:00:33,"注意多补水好好保护嗓子,虽然现在的部分的城市还都处于潮湿的夏季,但是既然已经立秋证明干燥的秋天就要到了,在这样干燥的季节一定要积极的补水,多喝温热水,多吃些滋阴润喉的食物,比如百合,银耳,黑木耳,梨等,另外要少吃辛辣这些刺激性强的食物,"
314,0:00:33,"想要那种真的可以伴我到老的人,不论爱人还是朋友,来自,"
315,0:00:33,"好久没玩过呢的游戏,"
316,0:00:33,"媒体报道窗口在中国很复杂,报道机会稍纵即逝,一是媒体竞争产生的第一报道时间限制,二是网民参与的群体性爆料对媒体报道的速度调试,三是谣言来势凶猛,谣言关注期内未报道,则辟谣无传播力,四是媒体管理部门的微观调控硬屏障,五是报道对象的公关软着陆,六是舆论热点的自然潮涌导致新闻价值丧失,"
317,0:00:33,",双眸的,广播剧版声优发表,紧接着,反逆的鲁鲁修,亡国的阿基德,之后,系列的新企划,双眸的,双貌,现在宣布,化,将作为,号的附录发售,"
318,0:00:33,"想爱我就不要放开我,就不要隐瞒我,爱唱,制作,"
319,0:00:33,"唇纹深,原因,遗传或是天生体质较干燥及缺水,方法,先天遗传造成的唇纹深,很难改善,不妨用彩妆来改善,因缺水而唇纹深的女孩,一定要多喝水以赶走干燥,且要多吃水分丰富的水果,"
320,0:00:33,"赵小样,能靠谱点吗,"
321,0:00:33,"今天看了星星,结局蛮好,在所有你看得到或看不到的地方我都在爱着你,在所有你懂得或不懂得的时刻我都在保护你,学会珍惜眼前,因为不知何时会消失,幸福,就是在一起,最好的那一个,不是来自星星的你,而是来自身边的你,所谓一辈子,就是死心塌地的陪着你,"
322,0:00:33,"日常生活中锻炼更易减肥,据英国,每日邮报,报道,在合理使用,保护关节的前提下,一些短时间的小锻炼,如爬楼梯,提前两站下车或走路上班,可以起到瘦身效果,"
323,0:00:33,"到了幽默的最高境界,往往是是幽默大师自己不笑,却把你逗得前仰后合,然而在生活中我们都不是幽默大师,很难做到这,一点,你就不要板着面孔和人家开玩笑,免得引起不必要的误会,"
324,0:00:33,"他刚出狱,听说母亲病重就急着往家赶,下车已是深夜,老屋在林子深处,因为幽暗,他竞迷了路,总是转不出林子,这时不远处有一星灯火,有如煤油灯光,他跟着那灯光走,光总与他保持距离,终于他到家了隐约中那提灯人向老家墓地方向去了,一进门,他哥告诉他母亲刚去了,他领悟到什么而大哭不止,"
325,0:00:33,"真在激情的岁月里挣扎,"
326,0:00:33,"细数那些冻结时间里,说过的我爱你,评论,来自星星的你,"
327,0:00:33,"保姆萌猫教小北鼻学走路,炒鸡萌,猫咪不仅仅会撒娇,还可以照顾小朋友哦,看猫保姆耐心地推着木头小车做演示,小宝宝跌跌撞撞地跟着学,两只都乖得惹人疼,"
328,0:00:33,"女人一定要吃的十种补血圣品,黑芝麻,红枣,猪肝,藕,胡萝卜,桂圆肉,黑豆,黑木耳,乌鸡,红糖,"
329,0:00:34,"大面积的黑色单品看上去利落不少,用红色围巾提亮,不仅让气色更好还会把视觉重心集中到上半身,腿部自然得到修饰,"
330,0:00:34,"因为星你,最近都不能正常睡眠了,今天肯定要失眠了,"
331,0:00:34,"累,洗,"
332,0:00:34,"老妈子月度巨作,反砂五甜五粉噶八乡番薯,吃的是淡淡的乡情啊,"
333,0:00:34,我现在的心情就像你被小黑扒马甲时候的心情一样你懂吗
334,0:00:34,"在一生中,我们花了许多力气来让别人喜欢我们,而事实上,如果不自爱,别人亦不会爱你,时间,是距离也是宽恕,让一些东西更清晰,让一些感情更明白,让一切都趋于平静,"
335,0:00:34,"准备封信的时候发现没有胶水双面胶,"
336,0:00:34,"第,期,廣東,風雲榜單,出嫁,麦子傑,朱樺,跟着我走,梁屾,墨爾本的翡翠,粤,林頤,張敬軒,小伙伴們都惊呆了,王麟,求你講清楚,粤,陳潔麗,馬上好運來,何龍雨,辜櫻櫻,一個人的北京,海鳴威,面的第三首歌,麦子傑,我再也不要對你那麽好,翁航融,滕子琪,我知道,賴偉鋒,"
337,0:00:34,"睡吧,瞌睡的,"
338,0:00:34,"掐着点等的我都快困死了还好明天不上课生日快乐成人礼棒加油上大学一起奋斗,牛艺璇"
339,0:00:34,",星男易把前女友当炮友,第一名,射手座,既然有前任的出现怎么会去在乎什么,第二名,水瓶座,前女友既然有挽回的想法,肯定也会动摇,第三名,白羊座,感觉来了哪能控制自己的欲望,第四名,狮子座,前女友的出现就使得他们感觉重获尊严感,第五名,天蝎座,前女友的出现更是满足了他的虚荣心,"
340,0:00:34,"阳春三月,温暖明媚,慵懒的自己应该苏醒了,补铁锌钙,补维生素,补缺心眼,该补的东西都补起来吧,"
341,0:00:34,"今天坐的公交挤的噢,还好我拼命的朝里走后面免受挤压之苦,司机今天吃了火药了估计,和乘客拌嘴,后门不开,不让上下客,一路飞驰啊,颠我了"
342,0:00:34,"濕答答的週末完全讓我無法保持愉悅,三月,但願天氣越來越好,晚安,"
343,0:00:34,"不给他留有太多的物质遗产,给他一个健康的身体,给他一个健康的心理,一个快乐的人生,"
344,0:00:34,"转,看新闻,学生改编,开学去哪儿,献歌教师,观看视频,来自,腾讯新闻客户端"
345,0:00:35,"原宿官方店举办贞本义行画展,年,月号上,贞本义行连载了大约,年的漫画版,新世纪福音战士,终于画上了句号,为了纪念漫画版的完结,东京原宿的,将举办一场贞本义行的复制原画展,画展时间为,月,日至,月,日,为期两个月,"
346,0:00:35,"酸甜柠香萝卜,将萝卜洗净切小段放入切片器,转动切片器将萝卜切成连条片状,将黄瓜也切成片,将食盐,柠檬汁,白糖,香油拌匀至调料完全融化,倒入切好的萝卜中腌制入味,入盘稍加装饰即可,"
347,0:00:35,"酒酿猪蹄,做法,猪蹄一只,买的时候请师傅剁碎即可,姜蒜洗净拍碎,酒酿一盒,猪蹄焯水后洗净血沫,放入高压锅内,加入一整罐酒酿,依个人口味加入加入生抽,老抽和盐,加水至没过猪蹄,高压锅上汽后中火压,分钟,关火冷却后捞出即可,"
348,0:00:35,"跑了步,洗了澡,喝了酒,点香薰,为何我木有半点睡意,"
349,0:00:35,"手机壁纸,生活告诉你,你应该长大了,梦想告诉你,你应该有一颗童心,"
350,0:00:50,"搭载了一来自于奥迪,的,升,引擎,底盘采用,铬钼合金钢管状式车架结构,车身采用了三分之一的碳纤维材料,剩下三分之二则为合成材料,推重比,百公里加速时间则为,秒,最大功率,英里每小时,"
351,0:00:51,"你知道我喜欢躲起来悄悄看着你吗,不知道跟你说什么,只是你需要帮助的时候,我要出现在你身边而已,想念的心装满的都是你,"
352,0:00:52,"早安,全世界,我爱的人,"
353,0:00:52,"今天是,月,日星期六,新的,月,从今天开始,让自己的心情调整起来,也祝姐姐,在新的,月里每天都开心和幸福,"
354,0:00:52,"在南北朝时已有一位女性对,男女不平等,提出质疑,山阴公主质问皇帝,为什么你拥有嫔妃万人,而我却只有一个丈夫,世界上竟有如此不平等的事情,刘子业听了这番话后,竟破天荒地颔首称是,立马精选了,位英俊少年送给了她,即使在频出咄咄怪事的南北朝,这姐弟俩也算是让人匪夷所思的一对怪胎,"
355,0:00:52,"胖纸谨记,嘴上享受一时,身上肥肉一世,转,"
356,0:00:52,"快把肺都给咳出来了,哎,我就是八十分贝的噪声源,"
357,0:00:52,",感受于心无以言表的美好,感谢这般疼爱,继续好好的吧,小样儿,不到看的到吧,你一定看得到,"
358,0:00:52,"外交短故事,年前,邓小平第一次访美,收获了卡特总统回忆中,美国人民自发而热烈的感情,这是如何做到的,邓小平在休斯顿观看马术表演时,一顶大牛仔帽功不可没,凤凰卫视欧洲台三分钟节目,大外交新思维,听完整的故事,对于东西方领导人传统公众形象的差异,你怎么看,"
359,0:00:53,"可能是我太喜欢原版了,我也没办法啊,"
360,0:00:53,论如何处理在厕所对着镜子自拍的照片
361,0:00:53,"自暴自弃了,"
362,0:00:53,"肚子疼的连笑都苍白,"
363,0:00:53,"晚安,一切过往"
364,0:00:53,"其实我真的很不喜欢用一句话转各种微博的人,这还不如转发微博看的顺眼呢,"
365,0:00:53,"凡仙,极致唯美梦幻版仙侠,掀起全民,凡仙,风,凡仙,手机网游的奇迹,版题材的神迹,至尊级完美画质,凡仙,第一,没有之一,最受女性玩家青睐手游,占比超半数,凡仙,第一,没有之一,覆盖人群最广版题材,全民,凡仙,凡仙,第一,没有之一,"
366,0:00:53,"最好用的新一代充电打火机,防风,环保,好用,插上口就能充电,轻压滑动即可点烟,"
367,0:00:53,"我的简介改为,容易害怕,有点怕黑,"
368,0:00:53,"情侣,月号,"
369,0:00:53,現在很想帶把傘出去買張止血貼
370,0:00:53,"清华南都,和讯财经,全球最值钱五大经济类证书,"
371,0:00:53,"今天一天好像干了好多事,之前在蓬皮杜艺术中心旁边住了一年都没进来过,今天是抽了,看完展我的结论是,这个世界上其实每个人都在做艺术,只是看谁去看,从什么角度看,什么角度去展现,其实后者也是一个,艺术家,"
372,0:00:54,"今天有点累,"
373,0:00:54,"你改变不了环境,但可以改变自己,在这个残酷又现实的社会,弱肉强食,优胜劣汰,是随处可见的事,如果你不努力的去生活,不努力的去奋斗一切,随时都会被这社会淘汰,"
374,0:00:54,"明天把送去刷机罢,真的好久好久没玩"
375,0:00:54,"家是永远让你牵挂的港湾,"
376,0:00:54,",生日快乐,以后脾气好好噢,感情久久,"
377,0:00:54,"这算是在示爱么,再也不要因为好听的三言两语而开始一场恋爱,到头来伤的一定是自己,"
378,0:00:54,"二月再见,三月你好"
379,0:00:54,"明天我生日一年就一次可我不准备过了,给点祝福好吗,最近受太多伤,心疼,"
380,0:00:54,"医院是一个使人终于把命看得比钱更重的地方,"
381,0:00:54,"麻麻说看到周琪琪回家她就想我了,其实我也很想我麻麻,"
382,0:00:54,这夜静的连心跳都听的一清二楚
383,0:00:54,"没有一个喜欢的人,就算是单恋或者暗恋都没有,觉得心里空荡荡的,不知道从什么时候开始,好像越来越难喜欢上一个人,"
384,0:00:54,"既然无处可逃,不如喜悦,既然没有净土,不如静心,既然没有如愿,不如释然,丰子恺"
385,0:00:54,"宝贝儿,这就,岁生日啦,我没有忘记这个重要日子哦,生日快乐,我要当第一个祝福你的人,要开心快乐,我爱你哟,僵尸要吃小怪兽"
386,0:00:54,"我们是理科班,一次上历史课,老师问,中国每年召开的最重大的会议是什么,理科生一般不喜欢历史课,所以这个问题很多人都不知,等了一会终于有人举手,答,春节联欢晚会,于是乎,响起雷鸣般掌声,老师说,身为理科班的历史老师已经够痛苦了,你无非是在我伤口上撒盐吧,自习吧,"
387,0:00:54,"雨一直下,此刻的心情,"
388,0:00:54,"黛美人,"
389,0:01:02,"巧你妹啊,蒙谁呢,人人网,赵蛤蛤,"
390,0:01:04,"播放器出现故障,流量就这样像叫兽一样消失啦,"
391,0:01:04,"零点零零,"
392,0:01:04,"人类到底把同类看成什么了,或许在有些人心中,同类与自家的宠物是不可相提并论吧,我们人类社会发展到如此地步,真是可悲,"
393,0:01:04,"再见都敏俊,总是觉得教授来地球时应满世界炸鸡啤酒奉上,详情,"
394,0:01:04,"反正我到家了,"
395,0:01:05,"每個週五晚上都開心的睡不著,每個週日晚上都憂鬱的睡不著,一周就有兩晚失眠,這種病該怎麼治,"
396,0:01:05,"十八了,嗯,就这样吧,"
397,0:01:05,"混在尼泊尔,号初到奇特旺,下塌野生营地酒店鲜花盛开舒服极了,这是那纳雅尼小镇街拍景,小木屋中餐馆是四川仁寿老乡,又有吃的了,"
398,0:01:05,"嘿,生日快乐,吴梓彬"
399,0:01:05,"我不敢想象,你会离开我,这件事,如果我表现的很坚强,说明我已经奔溃了,"
400,0:01:05,"澳洲代购,下周回澳,代购除了母婴,保健,来点护肤彩妆怎么样,经常有折扣或者送超多礼包,还有手表,包包也经常有折扣,详询加微信,"
401,0:01:05,有点冷唉
402,0:01:05,"爱你怎么难了,今夜的你应该明了"
403,0:01:05,可能我比较蠢所以我想不通
404,0:01:06,"自信的好喜欢,特立独行的好喜欢,"
405,0:01:06,"这是陪你过的第二个生日,一直都没说谢谢你,包容着我让我耍小脾气,当初的相遇让我们会知晓彼此拥有彼此,我希望永远站在你右边的人是我,让我对着你闹,生日快乐,陈蓉是我老婆"
406,0:01:06,"不要让未来的你讨厌现在的自己,"
407,0:01:06,"梳理一下自己,还是小太阳,"
408,0:01:06,",月,号,春天来咯"
409,0:01:06,"往往的每一个今日我都不开心,"
410,0:01:06,",天,我想不通的是你为什么会那么讨厌我,是该决定了,我应该努力了,做个最优秀的自己,然后就这么慢慢的,慢慢的等,"
411,0:01:06,"在努力摒弃,空间,微信等这些东西,"
412,0:01:06,"随着年龄的增长,我们并不变得更好也不变得更坏,而是变得更像我们自己,"
413,0:01:06,"遇到你,我也有软硬皆吃的时候了,吃软不吃硬或吃硬不吃软,我整个人都不好了"
414,0:01:06,"纯洁版的流子看起来这么叼,没两集肯定不能清醒过来,鲜血版的皋月跟流子抗一段时间后被打趴,流子哈哈哈地嘲笑鲜血和皋月不能人衣一体,意外地皋月越战越强,"
415,0:01:06,"尊重你才称你为老师,"
416,0:01:06,"有些我们觉得它不存在的东西很多年以后我们发现,它是存在的,有些我们觉得它一直存在的东西很多年以后我们发现,它根本就不存在,时间,"
417,0:01:06,"何时才能知你心,晚安明天开学"
418,0:01:06,"高清,羽生结弦,索契冬奥,巴黎步行街,"
419,0:01:06,"世界杯结束辞职,希腊足协宣布主帅今夏离任,"
420,0:01:06,"带回海参之前我妈一直叨叨,我不喜欢猫,干嘛买猫啊,带回家之后,海参一不在眼皮子底下就问我,你家狗呢,我跟我妈说妈你不喜欢猫别老逗我儿子,谁让他长得太好看了,一个中年妇女这样说,这个残酷的,看脸的世界,先叫你海参好了谁让长得像,"
421,0:01:06,"乱世之刃,看我犀利的操作轻打败漂亮妞,这武器震动的频率,你怕了吗,"
422,0:01:06,"健康刚刚回来,又开始迎接一大堆做不完的工作了,让支付宝里票票亮瞎我的双眼吧,"
423,0:01:07,"当番茄变成了番茄酱当土豆变成了薯条才能在一起,所以没有哪两个人天生适合,只有当我们友好的时候我才能理性理解,爱你,晚安老公,"
424,0:01:07,",儿子,生日快乐,"
425,0:01:07,"我家的定安妹,"
426,0:01:07,"发表了一篇转载博文,为何说,新华字典,切断了中华文化之根,作者老愚,"
427,0:01:07,"好饿,好烦,很多事情都想不通,明明自己什么也没有做错"
428,0:01:07,"终于改了,改了,能保证睡眠了,晚安,"
429,0:01:07,",年,月,日零点到了,亲,各位早上好,彭老大,"
430,0:01:07,"连续个梦里不知身是客的周末了,"
431,0:01:07,"大半夜看,主君的太阳,我真是个越来越勇敢的小白羊呀,话说这部电视剧真的好看的很呢,"
432,0:01:07,"跪求魏教授听取网友们的建议,让素质差的人滚出中国战队,他不配,李勇滚出最强大脑,"
433,0:01:07,",月最后一天,吃饭唱聚餐,想我的决定应该是正确嗒,晚安,"
434,0:01:07,雨天心情有点糟糕
435,0:01:07,"小时候的记忆,"
436,0:01:07,"不要期待,不要假想,不要强求,顺其自然,如果注定,便一定会发生,转,微信关注,获得更多萌宠图片,"
437,0:01:07,"生日快乐亲爱的同桌,我是第一个,伊曼"
438,0:01:07,"火星月大家红红火火吖,火星原住民给地球人拜年了,"
439,0:01:07,"遙,君,突然想起这首,每次听都亢奋地要飞起来,"
440,0:01:07,",亲爱的驴驴妹,生日快乐,祝我家驴,周岁快乐,终于成年了,我们也玩了很久了,即使很久没见我们感情也不会变,马上要高考了,加油哦亲爱的,"
441,0:01:08,"快乐的迎接一个忙碌的周末吧,"
442,0:01:08,新
443,0:01:08,",有些事,想多了头疼,想通了心疼,"
444,0:01:08,"祝我亲爱的男朋友生日快乐,永远爱你么么,熬到十二点整不容易啊,把我娇羞的男神送给你不客气,青龙山院长"
445,0:01:08,",好想看,明天记得爱上我,"
446,0:01:08,"别觉得不可收买,你的自尊值得多少啊,那你为的是什么啊,讲究不,"
447,0:01:08,"一周一张,快乐健康,"
448,0:01:08,",愿一切美好,"
449,0:01:08,"我的,月上海轨道交通乘坐里程数为,公里,截至目前今年的里程数已经达到,公里"
450,0:01:08,"这搞投资的,公司老板就不拿你当人,说是,小时制,说是,点半上班,其实就是,点准时在公司,那前半小时就是开早会,喊口号的,晚上说是,点下班,其实,点半的时候什么非农行情的,你都的等到,点后才离开"
451,0:01:08,",守零点和你说生日快乐生日快乐么么哒礼物已寄出"
452,0:01:08,"祝福我亲爱的竞美女,岁生日快乐,越来越美丽,快快找到好幸福,么么哒,"
453,0:01:08,"北风和太阳真是,就算再感动但一天北风一天太阳还是,不能冲动行事啊"
454,0:01:08,"现在整天好愁啊,做什么都没心情,哎,"
455,0:01:08,"青奥会成,南京房价分水岭,南京林业大学社会学系孟祥远教授认为,青奥会前南京楼市房价将会达到一个峰值,随后将会回落,新华日报,主任记者汪晓霞认为,青奥会的利好早就被南京房价透支,所以,会达到峰值,这样的说法并不成立,南京房价已经达到了高点,继续创造峰值的可能性不大,"
456,0:01:08,"有些事情像身体的一个开关,突然想通了,要么世界亮了,要么世界暗了,晚安,"
457,0:01:08,"再见啦,宁静的昨天,是时候起航了"
458,0:01:08,"其实很想说些什么,但说不出口啦,连写也写不出来,"
459,0:01:08,"亲故,今天的你在生命的年轮上又画上了一圈,慢慢的成长为成熟有魅力的小女人了,未来也要一起加油努力,让每一天都过的幸福,生日快乐,爱你,"
460,0:01:09,"官网不能关闭,短信也无法取消,打了几小时人工服务都进不去,月最后一晚就把时间浪费在研究取消数据流量套餐上了"
461,0:01:09,"我愿用此生,换你不离,"
462,0:01:09,"好多人爱你,真心或假意,而我爱你,年老的皱纹,简单的词儿,可太感人了,视频,好歌曲,赵照,当你老了,温暖,分享自,"
463,0:01:09,"祝福我的第一次,再接再励,"
464,0:01:10,",月最后一天,迎接了姐姐的到来,也送了她离开,一天时间,心都碎了好吗,不曾体会温暖不会感到冷,木有经过陪伴怎会了解孤单啊我去"
465,0:01:10,"新人双节挤爆婚姻登记处,母亲凌晨替儿排队,月,日是双节,佛山的不少新人都选在这天到婚姻登记处登记结婚,据佛山市禅城区和南海区婚姻登记处负责人介绍,两地,日到场登记的新人数量达到近,对,创下了自,年,月,日以来的最高峰,拥挤程度甚至超过谐音为,爱你一生一世,的,年,月,日,"
466,0:01:10,"手机里有个好伙伴,快说语音助手,对她说话就能陪我聊天,帮我解难,还会为我查话费,打电话,讲笑话,开程序,讲故事,放音乐,以后再也不用劳烦,了,"
467,0:01:11,"于其他人,摩羯从不贪心,很容易满足,儿时的一颗糖果,难过时的一个拥抱,别人对她的好,她会记好久,但是如果你觉得她不好哄,自以为对她很好了,却都看不出她的高兴,那么,劝你还是放弃吧,心里没你,你做什么,她都不在乎,"
